Rndrng_Prvdr_Geo_Lvl,Rndrng_Prvdr_Geo_Cd,Rndrng_Prvdr_Geo_Desc,DRG_Cd,DRG_Desc,Tot_Dschrgs,Avg_Submtd_Cvrd_Chrg,Avg_Tot_Pymt_Amt,Avg_Mdcr_Pymt_Amt
State,32,Nevada,660,KIDNEY AND URETER PROCEDURES FOR NON-NEOPLASM WITH CC,147,106262.85714,13018.965986,9822.6530612
State,32,Nevada,661,KIDNEY AND URETER PROCEDURES FOR NON-NEOPLASM WITHOUT CC/MCC,74,89253.972973,9824.027027,7359.9324324
State,32,Nevada,662,MINOR BLADDER PROCEDURES WITH MCC,13,237032.53846,25816,23649.307692
State,32,Nevada,663,MINOR BLADDER PROCEDURES WITH CC,18,121765.61111,13317.166667,11511.5
State,32,Nevada,668,TRANSURETHRAL PROCEDURES WITH MCC,18,220978.16667,25437.055556,21664.722222
State,32,Nevada,669,TRANSURETHRAL PROCEDURES WITH CC,36,142349.22222,14912.972222,11262.5
State,32,Nevada,673,OTHER KIDNEY AND URINARY TRACT PROCEDURES WITH MCC,142,321710.11268,32411.929577,27891.316901
State,32,Nevada,674,OTHER KIDNEY AND URINARY TRACT PROCEDURES WITH CC,48,187324.58333,21384.708333,19348.125
State,32,Nevada,682,RENAL FAILURE WITH MCC,863,113365.32908,13037.728853,11011.652375
State,32,Nevada,683,RENAL FAILURE WITH CC,717,74799.814505,8465.2859135,6494.6066946
State,32,Nevada,684,RENAL FAILURE WITHOUT CC/MCC,67,54452.373134,5719.3432836,4010.0447761
State,32,Nevada,686,KIDNEY AND URINARY TRACT NEOPLASMS WITH MCC,18,129735.77778,15780.777778,13446.666667
State,32,Nevada,687,KIDNEY AND URINARY TRACT NEOPLASMS WITH CC,22,80623.227273,10169.590909,8633.4090909
State,32,Nevada,689,KIDNEY AND URINARY TRACT INFECTIONS WITH MCC,533,90278.679174,10038.484053,8383.195122
State,32,Nevada,690,KIDNEY AND URINARY TRACT INFECTIONS WITHOUT MCC,655,66207.541985,7567.2778626,5793.1419847
State,32,Nevada,693,URINARY STONES WITH MCC,16,98793.875,13636,10682.875
State,32,Nevada,694,URINARY STONES WITHOUT MCC,72,63235.791667,7460.625,5474.5416667
State,32,Nevada,696,KIDNEY AND URINARY TRACT SIGNS AND SYMPTOMS WITHOUT MCC,40,53464.9,6465.6,5423.325
State,32,Nevada,698,OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH MCC,645,135013.6124,14623.060465,12514.820155
State,32,Nevada,699,OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH CC,421,84907.042755,9538.8812352,7881.3491686
State,32,Nevada,700,OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITHOUT CC/MCC,15,58335.666667,6784.5333333,4742.0666667
State,32,Nevada,707,MAJOR MALE PELVIC PROCEDURES WITH CC/MCC,26,157022.30769,17306.307692,14112.346154
State,32,Nevada,708,MAJOR MALE PELVIC PROCEDURES WITHOUT CC/MCC,18,142545.55556,11492.555556,8826.1111111
State,32,Nevada,713,TRANSURETHRAL PROSTATECTOMY WITH CC/MCC,45,113226.84444,12200.444444,10823.888889
State,32,Nevada,714,TRANSURETHRAL PROSTATECTOMY WITHOUT CC/MCC,12,72169.25,8915.4166667,7165
State,32,Nevada,717,OTHER MALE REPRODUCTIVE SYSTEM O.R. PROCEDURES EXCEPT MALIGNANCY WITH CC/MCC,18,145014.61111,16529.222222,11585.166667
State,32,Nevada,723,"MALIGNANCY, MALE REPRODUCTIVE SYSTEM WITH CC",16,100380.125,10404.6875,8689
State,32,Nevada,726,BENIGN PROSTATIC HYPERTROPHY WITHOUT MCC,22,57351.545455,7701.4090909,5512.7272727
State,32,Nevada,727,INFLAMMATION OF THE MALE REPRODUCTIVE SYSTEM WITH MCC,11,137410.18182,11760.727273,11159.454545
State,32,Nevada,728,INFLAMMATION OF THE MALE REPRODUCTIVE SYSTEM WITHOUT MCC,19,66056.947368,7857.2105263,5837.0526316
State,32,Nevada,737,UTERINE AND ADNEXA PROCEDURES FOR OVARIAN OR ADNEXAL MALIGNANCY WITH CC,15,203541,17770.733333,15543
State,32,Nevada,740,UTERINE AND ADNEXA PROCEDURES FOR NON-OVARIAN AND NON-ADNEXAL MALIGNANCY WITH CC,13,186451.92308,17763.153846,14673.615385
State,32,Nevada,741,UTERINE AND ADNEXA PROCEDURES FOR NON-OVARIAN AND NON-ADNEXAL MALIGNANCY WITHOUT CC/MCC,13,122516.61538,12042.153846,10522.384615
State,32,Nevada,742,UTERINE AND ADNEXA PROCEDURES FOR NON-MALIGNANCY WITH CC/MCC,26,267506.46154,19187.769231,13595.192308
State,32,Nevada,743,UTERINE AND ADNEXA PROCEDURES FOR NON-MALIGNANCY WITHOUT CC/MCC,23,114369.86957,12246.695652,8668.7391304
State,32,Nevada,749,OTHER FEMALE REPRODUCTIVE SYSTEM O.R. PROCEDURES WITH CC/MCC,17,257525.29412,23285.647059,18565.411765
State,32,Nevada,754,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM WITH MCC",18,128527.38889,15433.5,14565.777778
State,32,Nevada,757,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM WITH MCC",11,133216.72727,12504.363636,11916.636364
State,32,Nevada,760,MENSTRUAL AND OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS WITH CC/MCC,11,65082,8692.2727273,7709.1818182
State,32,Nevada,788,CESAREAN SECTION WITHOUT STERILIZATION WITHOUT CC/MCC,12,58760.75,8688.0833333,6006.5833333
State,32,Nevada,807,VAGINAL DELIVERY WITHOUT STERILIZATION OR D&C WITHOUT CC/MCC,12,33269.25,6304.1666667,4552.4166667
State,32,Nevada,808,MAJOR HEMATOLOGICAL AND IMMUNOLOGICAL DIAGNOSES EXCEPT SICKLE CELL CRISIS AND COAGULATIO,62,178704.20968,20043.548387,18487.354839
State,32,Nevada,809,MAJOR HEMATOLOGICAL AND IMMUNOLOGICAL DIAGNOSES EXCEPT SICKLE CELL CRISIS AND COAGULATIO,49,90715.428571,12118.795918,9413.3061224
State,32,Nevada,810,MAJOR HEMATOLOGICAL AND IMMUNOLOGICAL DIAGNOSES EXCEPT SICKLE CELL CRISIS AND COAGULATIO,14,108312.14286,10743.357143,7216.8571429
State,32,Nevada,811,RED BLOOD CELL DISORDERS WITH MCC,268,118094.69776,12684.36194,11077.708955
State,32,Nevada,812,RED BLOOD CELL DISORDERS WITHOUT MCC,289,82443.844291,8780.5882353,7386.9307958
State,32,Nevada,813,COAGULATION DISORDERS,139,131706.17266,14200.805755,11711.302158
State,32,Nevada,814,RETICULOENDOTHELIAL AND IMMUNITY DISORDERS WITH MCC,18,143080.83333,15480.722222,13748.5
State,32,Nevada,815,RETICULOENDOTHELIAL AND IMMUNITY DISORDERS WITH CC,17,86575.352941,9106.3529412,7330.7058824
State,32,Nevada,823,LYMPHOMA AND NON-ACUTE LEUKEMIA WITH OTHER PROCEDURES WITH MCC,12,397359.5,45225.416667,43402.75
State,32,Nevada,829,MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASMS WITH OTHER PROCEDURES WI,11,386331.09091,27206.818182,23470.454545
State,32,Nevada,834,ACUTE LEUKEMIA WITH MCC,29,446490.62069,51343.310345,41252.931034
State,32,Nevada,837,CHEMOTHERAPY WITH ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS OR WITH HIGH DOSE CHEMOTHERAPY A,14,289951.28571,46810.214286,41162.857143
State,32,Nevada,840,LYMPHOMA AND NON-ACUTE LEUKEMIA WITH MCC,76,185157.19737,25458.802632,22606.421053
State,32,Nevada,841,LYMPHOMA AND NON-ACUTE LEUKEMIA WITH CC,44,100534.15909,13778.181818,11611.909091
State,32,Nevada,843,OTHER MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASTIC DIAGNOSES WITH MC,17,147214.35294,15624.588235,13800.117647
State,32,Nevada,846,CHEMOTHERAPY WITHOUT ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS WITH MCC,20,308770.4,21270.3,18461.8
State,32,Nevada,847,CHEMOTHERAPY WITHOUT ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS WITH CC,18,70564.5,13913.722222,6302
State,32,Nevada,853,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH MCC,1059,429882.54485,44028.205855,38379.667611
State,32,Nevada,854,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH CC,177,172938.14124,18704.59322,14530.175141
State,32,Nevada,856,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS WITH O.R. PROCEDURES WITH MCC,63,274486.74603,37306,31197.301587
State,32,Nevada,857,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS WITH O.R. PROCEDURES WITH CC,66,190675.0303,19184.742424,15531.257576
State,32,Nevada,862,POSTOPERATIVE AND POST-TRAUMATIC INFECTIONS WITH MCC,114,140496.66667,15851.692982,13557.850877
State,32,Nevada,863,POSTOPERATIVE AND POST-TRAUMATIC INFECTIONS WITHOUT MCC,68,84560.808824,9537.6176471,7224.6764706
State,32,Nevada,864,FEVER AND INFLAMMATORY CONDITIONS,21,77445.095238,9063.3809524,7745.8571429
State,32,Nevada,865,VIRAL ILLNESS WITH MCC,11,91177.272727,15580.272727,13494.545455
State,32,Nevada,866,VIRAL ILLNESS WITHOUT MCC,20,74014.85,9435.05,7565.75
State,32,Nevada,867,OTHER INFECTIOUS AND PARASITIC DISEASES DIAGNOSES WITH MCC,13,237721.30769,17629.230769,15199.769231
State,32,Nevada,870,SEPTICEMIA OR SEVERE SEPSIS WITH MV >96 HOURS,349,573224.03152,60069.601719,50965.719198
State,32,Nevada,871,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC,5377,177450.81086,17729.446346,15115.055049
State,32,Nevada,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,905,93027.98674,9711.5093923,7422.1546961
State,32,Nevada,880,ACUTE ADJUSTMENT REACTION AND PSYCHOSOCIAL DYSFUNCTION,77,98576.402597,9783.8961039,7597.7142857
State,32,Nevada,884,ORGANIC DISTURBANCES AND INTELLECTUAL DISABILITY,232,174126.76293,16070.142241,11114.133621
State,32,Nevada,885,PSYCHOSES,670,42502.923881,12849.10597,10854.641791
State,32,Nevada,894,"ALCOHOL, DRUG ABUSE OR DEPENDENCE, LEFT AMA",27,49452.111111,5800.2222222,4425.3333333
State,32,Nevada,895,"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITH REHABILITATION THERAPY",28,42804.285714,14014.714286,12586.785714
State,32,Nevada,896,"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WITH MCC",122,130753.27049,16404.016393,13270.057377
State,32,Nevada,897,"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WITHOUT MCC",152,69091.190789,8211.125,6269.8092105
State,32,Nevada,901,WOUND DEBRIDEMENTS FOR INJURIES WITH MCC,12,269247.58333,36076.583333,34894.5
State,32,Nevada,907,OTHER O.R. PROCEDURES FOR INJURIES WITH MCC,89,260348.8764,33225.94382,30968
State,32,Nevada,908,OTHER O.R. PROCEDURES FOR INJURIES WITH CC,53,142480.56604,17183.830189,15719.377358
State,32,Nevada,909,OTHER O.R. PROCEDURES FOR INJURIES WITHOUT CC/MCC,13,100319.53846,11618.153846,9540.8461538
State,32,Nevada,914,TRAUMATIC INJURY WITHOUT MCC,29,76710.896552,9649,7649.9310345
State,32,Nevada,915,ALLERGIC REACTIONS WITH MCC,16,79630.375,16110.75,14881.125
State,32,Nevada,917,POISONING AND TOXIC EFFECTS OF DRUGS WITH MCC,211,130912.24645,13456.872038,11686.706161
State,32,Nevada,918,POISONING AND TOXIC EFFECTS OF DRUGS WITHOUT MCC,64,89707.921875,8528.21875,6552.59375
State,32,Nevada,919,COMPLICATIONS OF TREATMENT WITH MCC,138,150731.18116,15913.57971,13605.391304
State,32,Nevada,920,COMPLICATIONS OF TREATMENT WITH CC,98,78400.683673,9804.6938776,8229.8469388
State,32,Nevada,921,COMPLICATIONS OF TREATMENT WITHOUT CC/MCC,24,61692.208333,7505.3333333,5188.6666667
State,32,Nevada,922,"OTHER INJURY, POISONING AND TOXIC EFFECT DIAGNOSES WITH MCC",32,115656.875,14390.65625,12777.03125
State,32,Nevada,923,"OTHER INJURY, POISONING AND TOXIC EFFECT DIAGNOSES WITHOUT MCC",22,71609.272727,9458.5909091,7533.3181818
State,32,Nevada,928,FULL THICKNESS BURN WITH SKIN GRAFT OR INHALATION INJURY WITH CC/MCC,25,514623.36,66645.24,58293.2
State,32,Nevada,935,NON-EXTENSIVE BURNS,12,219225.5,20209.916667,18704.166667
State,32,Nevada,945,REHABILITATION WITH CC/MCC,32,101693,11689.9375,10588.4375
State,32,Nevada,947,SIGNS AND SYMPTOMS WITH MCC,57,91467.052632,12397.192982,8958
State,32,Nevada,948,SIGNS AND SYMPTOMS WITHOUT MCC,103,64025.815534,7861.3009709,6004.8834951
State,32,Nevada,951,OTHER FACTORS INFLUENCING HEALTH STATUS,31,24414.354839,5596.0322581,4500.0967742
State,32,Nevada,956,"LIMB REATTACHMENT, HIP AND FEMUR PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA",68,212828.66176,30353.205882,26619.264706
State,32,Nevada,957,OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA WITH MCC,25,448112.68,69442.12,59959.48
State,32,Nevada,958,OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA WITH CC,17,242640.35294,39313.647059,31672.411765
State,32,Nevada,963,OTHER MULTIPLE SIGNIFICANT TRAUMA WITH MCC,31,178027.03226,25527.677419,21247
State,32,Nevada,964,OTHER MULTIPLE SIGNIFICANT TRAUMA WITH CC,37,99334.216216,13154.945946,11247.918919
State,32,Nevada,974,HIV WITH MAJOR RELATED CONDITION WITH MCC,25,246257.2,25066.16,23288.52
State,32,Nevada,981,EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH MCC,201,298015.21891,38346.19403,35528.179104
State,32,Nevada,982,EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH CC,86,191552.52326,22678.465116,19775.186047
State,32,Nevada,983,EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITHOUT CC/MCC,18,120857.94444,16688.833333,12267.944444
State,32,Nevada,987,NON-EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH MCC,45,355788.17778,30284.333333,27642.666667
State,32,Nevada,988,NON-EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH CC,35,118030.28571,15360.057143,13574.942857
State,33,New Hampshire,003,"ECMO OR TRACHEOSTOMY WITH MV >96 HOURS OR PRINCIPAL DIAGNOSIS EXCEPT FACE, MOUTH AND NEC",33,820631.75758,219565,198432.66667
State,33,New Hampshire,004,"TRACHEOSTOMY WITH MV >96 HOURS OR PRINCIPAL DIAGNOSIS EXCEPT FACE, MOUTH AND NECK WITHOU",30,636308.83333,196229.23333,141414.5
State,33,New Hampshire,011,"TRACHEOSTOMY FOR FACE, MOUTH AND NECK DIAGNOSES OR LARYNGECTOMY WITH MCC",13,249410.53846,69743.692308,65225.230769
State,33,New Hampshire,023,CRANIOTOMY WITH MAJOR DEVICE IMPLANT OR ACUTE COMPLEX CNS PRINCIPAL DIAGNOSIS WITH MCC O,52,224673.82692,58909.365385,54271.038462
State,33,New Hampshire,024,CRANIOTOMY WITH MAJOR DEVICE IMPLANT OR ACUTE COMPLEX CNS PRINCIPAL DIAGNOSIS WITHOUT MC,11,193174.36364,36144.636364,34140.090909
State,33,New Hampshire,025,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITH MCC,119,156533.11765,46925.655462,41632.621849
State,33,New Hampshire,026,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITH CC,33,108073.45455,29717.515152,27682.909091
State,33,New Hampshire,027,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITHOUT CC/MCC,36,112428.63889,23645.527778,22047.277778
State,33,New Hampshire,029,SPINAL PROCEDURES WITH CC OR SPINAL NEUROSTIMULATORS,18,104022.38889,34056,25245.333333
State,33,New Hampshire,033,VENTRICULAR SHUNT PROCEDURES WITHOUT CC/MCC,12,83106.833333,16852.666667,13019
State,33,New Hampshire,035,CAROTID ARTERY STENT PROCEDURES WITH CC,46,77934.369565,19883.586957,17981.891304
State,33,New Hampshire,036,CAROTID ARTERY STENT PROCEDURES WITHOUT CC/MCC,58,71821.896552,15730.362069,14289.37931
State,33,New Hampshire,037,EXTRACRANIAL PROCEDURES WITH MCC,18,84151,32022.5,30388.166667
State,33,New Hampshire,038,EXTRACRANIAL PROCEDURES WITH CC,37,68633.972973,14285.324324,12052.135135
State,33,New Hampshire,039,EXTRACRANIAL PROCEDURES WITHOUT CC/MCC,92,58064.608696,10216.336957,8302.7173913
State,33,New Hampshire,041,"PERIPHERAL, CRANIAL NERVE AND OTHER NERVOUS SYSTEM PROCEDURES WITH CC OR PERIPHERAL NEUR",22,126373.90909,24315.409091,22319.227273
State,33,New Hampshire,054,NERVOUS SYSTEM NEOPLASMS WITH MCC,43,55011.813953,13866.604651,9865
State,33,New Hampshire,055,NERVOUS SYSTEM NEOPLASMS WITHOUT MCC,24,38185.041667,9213.4166667,7081.625
State,33,New Hampshire,056,DEGENERATIVE NERVOUS SYSTEM DISORDERS WITH MCC,74,73643.608108,19827.067568,17989.027027
State,33,New Hampshire,057,DEGENERATIVE NERVOUS SYSTEM DISORDERS WITHOUT MCC,147,44641.013605,11430.802721,9841.9659864
State,33,New Hampshire,061,"ISCHEMIC STROKE, PRECEREBRAL OCCLUSION OR TRANSIENT ISCHEMIA WITH THROMBOLYTIC AGENT WIT",20,104170.95,23339.5,21721.15
State,33,New Hampshire,062,"ISCHEMIC STROKE, PRECEREBRAL OCCLUSION OR TRANSIENT ISCHEMIA WITH THROMBOLYTIC AGENT WIT",38,86217.578947,17158.447368,13610.552632
State,33,New Hampshire,064,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH MCC,328,83394.253049,19125.981707,15200.981707
State,33,New Hampshire,065,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH CC OR TPA IN 24 HOURS,386,43197.378238,9006.1321244,7028.1373057
State,33,New Hampshire,066,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITHOUT CC/MCC,112,38530.473214,7492.6339286,4507.0178571
State,33,New Hampshire,068,NONSPECIFIC CVA AND PRECEREBRAL OCCLUSION WITHOUT INFARCTION WITHOUT MCC,26,38212.346154,7734.6538462,6052.6538462
State,33,New Hampshire,069,TRANSIENT ISCHEMIA WITHOUT THROMBOLYTIC,139,38928.985612,6682.6546763,5277.0143885
State,33,New Hampshire,070,NONSPECIFIC CEREBROVASCULAR DISORDERS WITH MCC,64,59234.34375,14708.296875,11697.078125
State,33,New Hampshire,071,NONSPECIFIC CEREBROVASCULAR DISORDERS WITH CC,50,46251.6,9809.58,7398.46
State,33,New Hampshire,072,NONSPECIFIC CEREBROVASCULAR DISORDERS WITHOUT CC/MCC,12,46831.083333,6577.0833333,4916.8333333
State,33,New Hampshire,073,CRANIAL AND PERIPHERAL NERVE DISORDERS WITH MCC,24,50840.625,13303.083333,11271
State,33,New Hampshire,074,CRANIAL AND PERIPHERAL NERVE DISORDERS WITHOUT MCC,67,41702.552239,8962.0746269,7549.1791045
State,33,New Hampshire,078,HYPERTENSIVE ENCEPHALOPATHY WITH CC,16,54235.75,9991.3125,6649.375
State,33,New Hampshire,082,TRAUMATIC STUPOR AND COMA >1 HOUR WITH MCC,47,84042.234043,20882.06383,18136.510638
State,33,New Hampshire,083,TRAUMATIC STUPOR AND COMA >1 HOUR WITH CC,48,56249.8125,12995.854167,10442.166667
State,33,New Hampshire,084,TRAUMATIC STUPOR AND COMA >1 HOUR WITHOUT CC/MCC,19,55781.315789,8417,6937.6315789
State,33,New Hampshire,085,TRAUMATIC STUPOR AND COMA <1 HOUR WITH MCC,40,73310.25,19295.375,17238.125
State,33,New Hampshire,086,TRAUMATIC STUPOR AND COMA <1 HOUR WITH CC,63,56496.444444,11224.031746,9028.5873016
State,33,New Hampshire,087,TRAUMATIC STUPOR AND COMA <1 HOUR WITHOUT CC/MCC,43,41750.976744,7478.9069767,5870.4883721
State,33,New Hampshire,091,OTHER DISORDERS OF NERVOUS SYSTEM WITH MCC,116,62056.25,17303.646552,14173.706897
State,33,New Hampshire,092,OTHER DISORDERS OF NERVOUS SYSTEM WITH CC,132,45170.80303,9497.6136364,6911.4242424
State,33,New Hampshire,093,OTHER DISORDERS OF NERVOUS SYSTEM WITHOUT CC/MCC,31,32746.483871,6792.8064516,5281.9677419
State,33,New Hampshire,097,NON-BACTERIAL INFECTION OF NERVOUS SYSTEM EXCEPT VIRAL MENINGITIS WITH MCC,12,113243.08333,34948.25,32993.333333
State,33,New Hampshire,098,NON-BACTERIAL INFECTION OF NERVOUS SYSTEM EXCEPT VIRAL MENINGITIS WITH CC,11,88603.909091,21688,19381.727273
State,33,New Hampshire,100,SEIZURES WITH MCC,107,91264.53271,21563.252336,16652.850467
State,33,New Hampshire,101,SEIZURES WITHOUT MCC,162,39728.475309,8418.4074074,6527.345679
State,33,New Hampshire,103,HEADACHES WITHOUT MCC,29,37767.137931,7378.1724138,5684.4827586
State,33,New Hampshire,125,OTHER DISORDERS OF THE EYE WITHOUT MCC,15,40534.733333,7237.4666667,5655.2
State,33,New Hampshire,149,DYSEQUILIBRIUM,83,32259.722892,6449.1325301,4883.6385542
State,33,New Hampshire,153,OTITIS MEDIA AND URI WITHOUT MCC,19,25284.947368,6026.3157895,4460.6315789
State,33,New Hampshire,154,"OTHER EAR, NOSE, MOUTH AND THROAT DIAGNOSES WITH MCC",14,50144.857143,13128.142857,11630.142857
State,33,New Hampshire,155,"OTHER EAR, NOSE, MOUTH AND THROAT DIAGNOSES WITH CC",17,28122.941176,8310.8235294,6783.6470588
State,33,New Hampshire,163,MAJOR CHEST PROCEDURES WITH MCC,64,145448.40625,47870.765625,39651.171875
State,33,New Hampshire,164,MAJOR CHEST PROCEDURES WITH CC,126,99740.865079,24761.595238,21876.206349
State,33,New Hampshire,165,MAJOR CHEST PROCEDURES WITHOUT CC/MCC,66,76371.19697,18403.893939,16032.469697
State,33,New Hampshire,166,OTHER RESPIRATORY SYSTEM O.R. PROCEDURES WITH MCC,41,121938.58537,38932.365854,36180.878049
State,33,New Hampshire,167,OTHER RESPIRATORY SYSTEM O.R. PROCEDURES WITH CC,24,69744.375,17963.541667,14917.708333
State,33,New Hampshire,175,PULMONARY EMBOLISM WITH MCC OR ACUTE COR PULMONALE,173,42493.728324,12240.358382,10421.65896
State,33,New Hampshire,176,PULMONARY EMBOLISM WITHOUT MCC,88,31894.761364,7664.1818182,5569.9545455
State,33,New Hampshire,177,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH MCC,1065,46175.9277,15602.51831,13822.388732
State,33,New Hampshire,178,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH CC,206,31104.73301,9446.8980583,7785.4271845
State,33,New Hampshire,179,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITHOUT CC/MCC,37,24259.594595,6783.2972973,5266.8648649
State,33,New Hampshire,180,RESPIRATORY NEOPLASMS WITH MCC,81,54809.209877,15186.641975,13028.580247
State,33,New Hampshire,181,RESPIRATORY NEOPLASMS WITH CC,34,44072.058824,9701.8529412,8436.0588235
State,33,New Hampshire,183,MAJOR CHEST TRAUMA WITH MCC,41,58206.365854,14521.634146,11080.853659
State,33,New Hampshire,184,MAJOR CHEST TRAUMA WITH CC,80,41947.5625,9226.0875,7006.6875
State,33,New Hampshire,185,MAJOR CHEST TRAUMA WITHOUT CC/MCC,16,27471.875,6292.125,4861.75
State,33,New Hampshire,186,PLEURAL EFFUSION WITH MCC,42,60366.857143,12880.47619,11845.952381
State,33,New Hampshire,187,PLEURAL EFFUSION WITH CC,21,35489.190476,8803.5238095,7503.1904762
State,33,New Hampshire,189,PULMONARY EDEMA AND RESPIRATORY FAILURE,646,34782.594427,10724.832817,9072.2879257
State,33,New Hampshire,190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH MCC,206,32520.092233,9274.9854369,7617.4368932
State,33,New Hampshire,191,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH CC,115,26542.13913,7319.9391304,5747.2434783
State,33,New Hampshire,192,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITHOUT CC/MCC,32,16708.53125,5420.6875,4014.28125
State,33,New Hampshire,193,SIMPLE PNEUMONIA AND PLEURISY WITH MCC,833,37957.346939,11153.430972,9265.2328932
State,33,New Hampshire,194,SIMPLE PNEUMONIA AND PLEURISY WITH CC,181,27317.127072,7159.4861878,5579.6519337
State,33,New Hampshire,195,SIMPLE PNEUMONIA AND PLEURISY WITHOUT CC/MCC,30,21368.6,5682.9,3933.6666667
State,33,New Hampshire,196,INTERSTITIAL LUNG DISEASE WITH MCC,68,46021.455882,15028.676471,13359.088235
State,33,New Hampshire,197,INTERSTITIAL LUNG DISEASE WITH CC,12,34657.916667,7951.4166667,6695.25
State,33,New Hampshire,199,PNEUMOTHORAX WITH MCC,45,57062.533333,16453.977778,14134.333333
State,33,New Hampshire,200,PNEUMOTHORAX WITH CC,62,45159.741935,10279.822581,8007.8709677
State,33,New Hampshire,202,BRONCHITIS AND ASTHMA WITH CC/MCC,86,25562.023256,7859.127907,6527.5465116
State,33,New Hampshire,203,BRONCHITIS AND ASTHMA WITHOUT CC/MCC,14,21323.642857,5638.4285714,3999.2142857
State,33,New Hampshire,204,RESPIRATORY SIGNS AND SYMPTOMS,20,36908.4,6799.25,5458.6
State,33,New Hampshire,205,OTHER RESPIRATORY SYSTEM DIAGNOSES WITH MCC,57,47638.54386,15888.754386,13397.210526
State,33,New Hampshire,206,OTHER RESPIRATORY SYSTEM DIAGNOSES WITHOUT MCC,36,31519.694444,7569.6666667,6077.1944444
State,33,New Hampshire,207,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT >96 HOURS,68,213461.75,59980.941176,58168.294118
State,33,New Hampshire,208,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT <=96 HOURS,138,98725.456522,24521.731884,22309.717391
State,33,New Hampshire,215,OTHER HEART ASSIST SYSTEM IMPLANT,18,453974.83333,105831.83333,103764.77778
State,33,New Hampshire,216,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITH CARDIAC CATHETERIZATION WIT,35,437103.08571,97807.342857,95203.714286
State,33,New Hampshire,217,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITH CARDIAC CATHETERIZATION WIT,15,261490.6,58723.266667,56376.466667
State,33,New Hampshire,219,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION,96,347563.26042,73941.28125,67812.489583
